accel_x,accel_y,accel_z,grav_x,grav_y,grav_z,lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,light,magn_x,magn_y,magn_z,orien_z,orien_x,orien_y,prox,sound,latitude,longitude,altitude,altit_google,speed,accuracy,orient,satellites,time,time_stamp
1.5693,0.8936,7.7019,0.849,1.2841,9.6851,0.7111,-0.4045,-2.0884,-5.44,105.14,10.46,5.0,-14.96,58.84,-30.14,12.74,-7.09,-7.82,5.0,24.193,,,,NaN,,,,0 / 0,16,2020-10-20 19:52:21:970
1.5693,0.8936,7.7019,0.849,1.2841,9.6851,0.7111,-0.4045,-2.0884,-5.44,105.14,10.46,5.0,-14.96,58.84,-30.14,12.74,-7.09,-7.82,5.0,24.193,,,,NaN,,,,0 / 0,27,2020-10-20 19:52:21:981
1.5693,0.8936,7.7019,0.849,1.2841,9.6851,0.7111,-0.4045,-2.0884,-5.44,105.14,10.46,5.0,-14.96,58.84,-30.14,12.74,-7.09,-7.82,5.0,24.193,,,,NaN,,,,0 / 0,28,2020-10-20 19:52:21:982
1.5693,0.8936,7.7019,0.849,1.2841,9.6851,0.7111,-0.4045,-2.0884,-5.44,105.14,10.46,5.0,-14.96,58.84,-30.14,12.74,-7.09,-7.82,5.0,24.193,,,,NaN,,,,0 / 0,28,2020-10-20 19:52:21:982
1.5693,0.8936,7.7019,0.849,1.2841,9.6851,0.7111,-0.4045,-2.0884,-5.44,105.14,10.46,5.0,-14.96,58.84,-30.14,12.74,-7.09,-7.82,5.0,24.193,,,,NaN,,,,0 / 0,28,2020-10-20 19:52:21:982
1.5693,0.8936,7.7019,0.849,1.2841,9.6851,0.7111,-0.4045,-2.0884,-5.44,105.14,10.46,5.0,-14.96,58.84,-30.14,12.74,-7.09,-7.82,5.0,24.193,,,,NaN,,,,0 / 0,32,2020-10-20 19:52:21:986
0.648,0.6735,8.6902,0.5862,1.2469,9.7094,0.0558,-0.5864,-1.1197,-16.32,107.66,11.58,7.0,-12.41,58.39,-30.89,9.33,-7.3,-3.46,5.0,24.193,,,,NaN,,,,0 / 0,38,2020-10-20 19:52:21:992
0.648,0.6735,8.6902,0.5862,1.2469,9.7094,0.0558,-0.5864,-1.1197,-16.32,107.66,11.58,7.0,-12.41,58.39,-30.89,9.33,-7.3,-3.46,5.0,24.193,,,,NaN,,,,0 / 0,43,2020-10-20 19:52:21:997
0.648,0.6735,8.6902,0.5862,1.2469,9.7094,0.0558,-0.5864,-1.1197,-16.32,107.66,11.58,7.0,-12.41,58.39,-30.89,9.33,-7.3,-3.46,5.0,24.193,,,,NaN,,,,0 / 0,48,2020-10-20 19:52:22:002
0.2915,0.573,8.5873,0.328,1.2011,9.7273,-0.0397,-0.64,-1.2357,-17.02,108.71,16.72,7.0,-10.16,58.99,-31.79,9.33,-7.3,-3.46,5.0,24.193,,,,NaN,,,,0 / 0,53,2020-10-20 19:52:22:007
0.2915,0.573,8.5873,0.328,1.2011,9.7273,-0.0397,-0.64,-1.2357,-17.02,108.71,16.72,7.0,-10.16,58.99,-31.79,9.33,-7.3,-3.46,5.0,24.193,,,,NaN,,,,0 / 0,58,2020-10-20 19:52:22:012
0.2915,0.573,8.5873,0.328,1.2011,9.7273,-0.0397,-0.64,-1.2357,-10.72,117.04,17.46,7.0,-10.16,58.99,-31.79,9.33,-7.3,-3.46,5.0,24.193,,,,NaN,,,,0 / 0,63,2020-10-20 19:52:22:017
0.392,0.5993,9.1951,-0.0454,1.1583,9.7379,0.4378,-0.5698,-0.6341,-10.72,117.04,17.46,7.0,-10.16,58.99,-31.79,9.33,-7.3,-3.46,5.0,24.193,,,,NaN,,,,0 / 0,67,2020-10-20 19:52:22:021
0.392,0.5993,9.1951,-0.0454,1.1583,9.7379,0.4378,-0.5698,-0.6341,-5.26,119.77,13.01,7.0,-8.81,61.39,-32.39,8.09,-6.78,0.27,5.0,24.193,,,,NaN,,,,0 / 0,73,2020-10-20 19:52:22:027
0.392,0.5993,9.1951,-0.0454,1.1583,9.7379,0.4378,-0.5698,-0.6341,-5.26,119.77,13.01,7.0,-8.81,61.39,-32.39,8.09,-6.78,0.27,5.0,24.193,,,,NaN,,,,0 / 0,78,2020-10-20 19:52:22:032
0.392,0.5993,9.1951,-0.0454,1.1583,9.7379,0.4378,-0.5698,-0.6341,-5.26,119.77,13.01,7.0,-8.81,61.39,-32.39,8.09,-6.78,0.27,5.0,24.193,,,,NaN,,,,0 / 0,82,2020-10-20 19:52:22:036
1.0907,0.9989,9.542,-0.3293,1.15,9.7334,1.423,-0.1617,-0.2808,-1.03,114.35,2.51,7.0,-8.81,61.39,-32.39,8.09,-6.78,0.27,5.0,24.193,,,,NaN,,,,0 / 0,87,2020-10-20 19:52:22:041
1.0907,0.9989,9.542,-0.3293,1.15,9.7334,1.423,-0.1617,-0.2808,-1.03,114.35,2.51,7.0,-8.06,59.59,-33.89,8.09,-6.78,0.27,5.0,24.193,,,,NaN,,,,0 / 0,93,2020-10-20 19:52:22:047
1.0907,0.9989,9.542,-0.3293,1.15,9.7334,1.423,-0.1617,-0.2808,-1.03,114.35,2.51,7.0,-8.06,59.59,-33.89,8.09,-6.78,0.27,5.0,24.193,,,,NaN,,,,0 / 0,98,2020-10-20 19:52:22:052
1.2462,1.7383,8.9534,-0.6338,1.1582,9.7174,1.8857,0.5698,-0.8503,5.03,78.86,-33.57,7.0,-8.06,59.59,-33.89,8.09,-6.78,0.27,5.0,24.193,,,,NaN,,,,0 / 0,103,2020-10-20 19:52:22:057
1.2462,1.7383,8.9534,-0.6338,1.1582,9.7174,1.8857,0.5698,-0.8503,5.03,78.86,-33.57,7.0,-8.06,59.59,-33.89,8.09,-6.78,0.27,5.0,24.193,,,,NaN,,,,0 / 0,107,2020-10-20 19:52:22:061
1.2462,1.7383,8.9534,-0.6338,1.1582,9.7174,1.8857,0.5698,-0.8503,5.03,78.86,-33.57,7.0,-8.06,59.59,-33.89,8.09,-6.78,0.27,5.0,24.193,,,,NaN,,,,0 / 0,112,2020-10-20 19:52:22:066
1.1601,1.9847,7.6277,-0.8015,1.1708,9.7035,1.9682,0.8043,-2.1554,8.98,59.08,-63.18,7.0,-7.76,60.19,-34.49,9.62,-6.86,4.72,5.0,24.193,,,,NaN,,,,0 / 0,118,2020-10-20 19:52:22:072
1.1601,1.9847,7.6277,-0.8015,1.1708,9.7035,1.9682,0.8043,-2.1554,8.98,59.08,-63.18,7.0,-7.76,60.19,-34.49,9.62,-6.86,4.72,5.0,24.193,,,,NaN,,,,0 / 0,122,2020-10-20 19:52:22:076
1.1601,1.9847,7.6277,-0.8015,1.1708,9.7035,1.9682,0.8043,-2.1554,20.32,122.29,-89.26,7.0,-7.76,60.19,-34.49,9.62,-6.86,4.72,5.0,24.193,,,,NaN,,,,0 / 0,128,2020-10-20 19:52:22:082
1.1601,1.9847,7.6277,-0.8015,1.1708,9.7035,1.9682,0.8043,-2.1554,20.32,122.29,-89.26,7.0,-7.76,60.19,-34.49,9.62,-6.86,4.72,5.0,24.193,,,,NaN,,,,0 / 0,133,2020-10-20 19:52:22:087
-1.9242,0.3074,11.2385,-1.177,1.2019,9.6613,-0.7375,-0.9044,1.4978,37.89,167.16,-86.74,7.0,-3.71,56.59,-34.49,9.62,-6.86,4.72,5.0,24.193,,,,NaN,,,,0 / 0,138,2020-10-20 19:52:22:092
-1.9242,0.3074,11.2385,-1.177,1.2019,9.6613,-0.7375,-0.9044,1.4978,37.89,167.16,-86.74,7.0,-3.71,56.59,-34.49,9.62,-6.86,4.72,5.0,24.193,,,,NaN,,,,0 / 0,143,2020-10-20 19:52:22:097
-1.9242,0.3074,11.2385,-1.177,1.2019,9.6613,-0.7375,-0.9044,1.4978,37.89,167.16,-86.74,7.0,-3.71,56.59,-34.49,9.62,-6.86,4.72,5.0,24.193,,,,NaN,,,,0 / 0,148,2020-10-20 19:52:22:102
-3.793,-0.9297,8.5992,-1.5904,1.2653,9.5937,-2.1897,-2.2053,-1.0723,39.47,142.07,-60.49,9.0,-3.11,55.99,-35.54,8.38,-7.41,9.41,5.0,24.193,,,,NaN,,,,0 / 0,153,2020-10-20 19:52:22:107
-3.793,-0.9297,8.5992,-1.5904,1.2653,9.5937,-2.1897,-2.2053,-1.0723,39.47,142.07,-60.49,9.0,-3.11,55.99,-35.54,8.38,-7.41,9.41,5.0,24.193,,,,NaN,,,,0 / 0,158,2020-10-20 19:52:22:112
-3.793,-0.9297,8.5992,-1.5904,1.2653,9.5937,-2.1897,-2.2053,-1.0723,39.47,142.07,-60.49,9.0,-3.11,55.99,-35.54,8.38,-7.41,9.41,5.0,24.193,,,,NaN,,,,0 / 0,163,2020-10-20 19:52:22:117
-2.8838,1.5995,7.5488,-1.8866,1.275,9.5386,-0.9836,0.3153,-2.0583,-16.57,64.12,0.52,9.0,-3.11,55.99,-35.54,8.38,-7.41,9.41,5.0,24.193,,,,NaN,,,,0 / 0,167,2020-10-20 19:52:22:121
-2.8838,1.5995,7.5488,-1.8866,1.275,9.5386,-0.9836,0.3153,-2.0583,-16.57,64.12,0.52,9.0,-3.11,55.99,-35.54,8.38,-7.41,9.41,5.0,24.193,,,,NaN,,,,0 / 0,173,2020-10-20 19:52:22:127
-2.8838,1.5995,7.5488,-1.8866,1.275,9.5386,-0.9836,0.3153,-2.0583,-16.57,64.12,0.52,9.0,0.49,56.44,-37.34,8.38,-7.41,9.41,5.0,24.193,,,,NaN,,,,0 / 0,178,2020-10-20 19:52:22:132
-2.8838,1.5995,7.5488,-1.8866,1.275,9.5386,-0.9836,0.3153,-2.0583,-16.57,64.12,0.52,9.0,0.49,56.44,-37.34,8.38,-7.41,9.41,5.0,24.193,,,,NaN,,,,0 / 0,183,2020-10-20 19:52:22:137
-3.3145,2.3365,9.8531,-2.0117,1.1971,9.5231,-1.2885,1.1309,0.2624,-37.18,40.53,-8.76,9.0,0.49,56.44,-37.34,8.38,-7.41,9.41,5.0,24.193,,,,NaN,,,,0 / 0,188,2020-10-20 19:52:22:142
-3.3145,2.3365,9.8531,-2.0117,1.1971,9.5231,-1.2885,1.1309,0.2624,-37.18,40.53,-8.76,9.0,0.49,56.44,-37.34,8.38,-7.41,9.41,5.0,24.193,,,,NaN,,,,0 / 0,193,2020-10-20 19:52:22:147
-3.3145,2.3365,9.8531,-2.0117,1.1971,9.5231,-1.2885,1.1309,0.2624,-37.18,40.53,-8.76,9.0,0.49,56.44,-37.34,8.38,-7.41,9.41,5.0,24.193,,,,NaN,,,,0 / 0,198,2020-10-20 19:52:22:152
-0.9719,2.2958,10.1976,-1.9206,1.0749,9.5565,0.963,1.2129,0.5699,-34.63,-98.28,-19.4,9.0,0.64,57.34,-37.04,6.24,-7.01,11.93,5.0,24.193,,,,NaN,,,,0 / 0,203,2020-10-20 19:52:22:157
-0.9719,2.2958,10.1976,-1.9206,1.0749,9.5565,0.963,1.2129,0.5699,-34.63,-98.28,-19.4,9.0,0.64,57.34,-37.04,6.24,-7.01,11.93,5.0,24.193,,,,NaN,,,,0 / 0,208,2020-10-20 19:52:22:162
-0.9719,2.2958,10.1976,-1.9206,1.0749,9.5565,0.963,1.2129,0.5699,-34.63,-98.28,-19.4,9.0,0.64,57.34,-37.04,6.24,-7.01,11.93,5.0,24.193,,,,NaN,,,,0 / 0,213,2020-10-20 19:52:22:167
1.6028,1.4918,13.1169,-1.4227,1.0112,9.6501,3.037,0.4724,3.3885,-12.19,-245.11,-31.82,9.0,-0.41,59.59,-35.69,6.24,-7.01,11.93,5.0,24.193,,,,NaN,,,,0 / 0,218,2020-10-20 19:52:22:172
1.6028,1.4918,13.1169,-1.4227,1.0112,9.6501,3.037,0.4724,3.3885,-12.19,-245.11,-31.82,9.0,-0.41,59.59,-35.69,6.24,-7.01,11.93,5.0,24.193,,,,NaN,,,,0 / 0,223,2020-10-20 19:52:22:177
1.6028,1.4918,13.1169,-1.4227,1.0112,9.6501,3.037,0.4724,3.3885,-12.19,-245.11,-31.82,9.0,-0.41,59.59,-35.69,6.24,-7.01,11.93,5.0,24.193,,,,NaN,,,,0 / 0,228,2020-10-20 19:52:22:182
1.6028,1.4918,13.1169,-1.4227,1.0112,9.6501,3.037,0.4724,3.3885,-12.19,-245.11,-31.82,9.0,-0.41,59.59,-35.69,6.24,-7.01,11.93,5.0,24.193,,,,NaN,,,,0 / 0,233,2020-10-20 19:52:22:187
1.4137,1.5899,11.8128,-0.785,1.0489,9.7187,2.2059,0.5313,2.0046,34.6,-251.76,-41.9,9.0,-6.11,58.54,-34.79,6.24,-7.01,11.93,5.0,24.193,,,,NaN,,,,0 / 0,238,2020-10-20 19:52:22:192
1.4137,1.5899,11.8128,-0.785,1.0489,9.7187,2.2059,0.5313,2.0046,34.6,-251.76,-41.9,9.0,-6.11,58.54,-34.79,6.24,-7.01,11.93,5.0,24.193,,,,NaN,,,,0 / 0,243,2020-10-20 19:52:22:197
1.4137,1.5899,11.8128,-0.785,1.0489,9.7187,2.2059,0.5313,2.0046,34.6,-251.76,-41.9,9.0,-6.11,58.54,-34.79,6.24,-7.01,11.93,5.0,24.193,,,,NaN,,,,0 / 0,247,2020-10-20 19:52:22:201
0.069,2.023,5.1057,-0.2091,1.1721,9.7341,0.2797,0.8417,-4.7052,24.03,-137.52,-53.94,9.0,-6.11,58.54,-34.79,6.24,-7.01,11.93,5.0,24.193,,,,NaN,,,,0 / 0,252,2020-10-20 19:52:22:206
0.069,2.023,5.1057,-0.2091,1.1721,9.7341,0.2797,0.8417,-4.7052,24.03,-137.52,-53.94,9.0,-8.81,57.64,-34.19,8.97,-6.86,1.23,5.0,24.193,,,,NaN,,,,0 / 0,258,2020-10-20 19:52:22:212
0.069,2.023,5.1057,-0.2091,1.1721,9.7341,0.2797,0.8417,-4.7052,24.03,-137.52,-53.94,9.0,-8.81,57.64,-34.19,8.97,-6.86,1.23,5.0,24.193,,,,NaN,,,,0 / 0,263,2020-10-20 19:52:22:217
-0.3498,2.2527,5.759,0.0544,1.1444,9.7395,-0.4045,1.1012,-4.041,-29.94,-101.36,-30.21,9.0,-8.81,57.64,-34.19,8.97,-6.86,1.23,5.0,24.193,,,,NaN,,,,0 / 0,274,2020-10-20 19:52:22:228
-0.3498,2.2527,5.759,0.0544,1.1444,9.7395,-0.4045,1.1012,-4.041,-29.94,-101.36,-30.21,7.0,-11.51,57.49,-32.24,8.97,-6.86,1.23,5.0,24.193,,,,NaN,,,,0 / 0,276,2020-10-20 19:52:22:230
-0.3498,2.2527,5.759,0.0544,1.1444,9.7395,-0.4045,1.1012,-4.041,-43.9,-65.28,-28.5,7.0,-11.51,57.49,-32.24,8.97,-6.86,1.23,5.0,24.193,,,,NaN,,,,0 / 0,279,2020-10-20 19:52:22:233
-0.3498,2.2527,5.759,0.0544,1.1444,9.7395,-0.4045,1.1012,-4.041,-43.9,-65.28,-28.5,7.0,-11.51,57.49,-32.24,8.97,-6.86,1.23,5.0,24.193,,,,NaN,,,,0 / 0,283,2020-10-20 19:52:22:237
4.254,1.4176,10.2766,0.2963,1.0128,9.7497,3.9561,0.3991,0.4724,-43.9,-65.28,-28.5,7.0,-11.51,57.49,-32.24,8.97,-6.86,1.23,5.0,24.193,,,,NaN,,,,0 / 0,288,2020-10-20 19:52:22:242
4.254,1.4176,10.2766,0.2963,1.0128,9.7497,3.9561,0.3991,0.4724,-18.98,-87.57,-65.63,7.0,-11.51,57.49,-32.24,8.97,-6.86,1.23,5.0,27.767,,,,NaN,,,,0 / 0,292,2020-10-20 19:52:22:246
4.254,1.4176,10.2766,0.2963,1.0128,9.7497,3.9561,0.3991,0.4724,-18.98,-87.57,-65.63,7.0,-11.51,57.49,-32.24,8.97,-6.86,1.23,5.0,27.767,,,,NaN,,,,0 / 0,298,2020-10-20 19:52:22:252
4.0291,0.6232,11.7602,0.5135,0.974,9.7446,3.5123,-0.3569,1.9543,11.64,-118.62,-92.76,7.0,-10.16,55.99,-31.04,8.73,-5.93,-1.74,5.0,27.767,,,,NaN,,,,0 / 0,303,2020-10-20 19:52:22:257
4.0291,0.6232,11.7602,0.5135,0.974,9.7446,3.5123,-0.3569,1.9543,11.64,-118.62,-92.76,7.0,-10.16,55.99,-31.04,8.73,-5.93,-1.74,5.0,27.767,,,,NaN,,,,0 / 0,308,2020-10-20 19:52:22:262
4.0291,0.6232,11.7602,0.5135,0.974,9.7446,3.5123,-0.3569,1.9543,11.64,-118.62,-92.76,7.0,-10.16,55.99,-31.04,8.73,-5.93,-1.74,5.0,27.767,,,,NaN,,,,0 / 0,312,2020-10-20 19:52:22:266
-0.1583,-0.7742,8.8337,0.8516,1.0508,9.7129,-1.015,-1.8312,-0.9369,24.7,-103.18,-58.0,7.0,-14.51,56.74,-31.04,8.73,-5.93,-1.74,5.0,27.767,,,,NaN,,,,0 / 0,318,2020-10-20 19:52:22:272
-0.1583,-0.7742,8.8337,0.8516,1.0508,9.7129,-1.015,-1.8312,-0.9369,24.7,-103.18,-58.0,7.0,-14.51,56.74,-31.04,8.73,-5.93,-1.74,5.0,27.767,,,,NaN,,,,0 / 0,323,2020-10-20 19:52:22:277
-0.1583,-0.7742,8.8337,0.8516,1.0508,9.7129,-1.015,-1.8312,-0.9369,24.7,-103.18,-58.0,7.0,-14.51,56.74,-31.04,8.73,-5.93,-1.74,5.0,27.767,,,,NaN,,,,0 / 0,328,2020-10-20 19:52:22:282
-0.1583,-0.7742,8.8337,0.8516,1.0508,9.7129,-1.015,-1.8312,-0.9369,24.7,-103.18,-58.0,7.0,-14.51,56.74,-31.04,8.73,-5.93,-1.74,5.0,27.767,,,,NaN,,,,0 / 0,332,2020-10-20 19:52:22:286
0.9759,-1.248,6.8884,1.0849,1.1156,9.6824,-0.1144,-2.369,-2.8415,28.34,-87.61,1.22,7.0,-14.81,55.69,-31.04,8.73,-5.93,-1.74,5.0,27.767,,,,NaN,,,,0 / 0,338,2020-10-20 19:52:22:292
0.9759,-1.248,6.8884,1.0849,1.1156,9.6824,-0.1144,-2.369,-2.8415,28.34,-87.61,1.22,7.0,-14.81,55.69,-31.04,8.73,-5.93,-1.74,5.0,27.767,,,,NaN,,,,0 / 0,343,2020-10-20 19:52:22:297
0.9759,-1.248,6.8884,1.0849,1.1156,9.6824,-0.1144,-2.369,-2.8415,28.34,-87.61,1.22,7.0,-14.81,55.69,-31.04,8.73,-5.93,-1.74,5.0,27.767,,,,NaN,,,,0 / 0,348,2020-10-20 19:52:22:302
1.5645,0.3241,7.7306,1.249,1.1635,9.657,0.3105,-0.8441,-1.9651,18.57,-57.79,13.71,7.0,-14.81,55.69,-31.04,8.73,-5.93,-1.74,5.0,27.767,,,,NaN,,,,0 / 0,353,2020-10-20 19:52:22:307
1.5645,0.3241,7.7306,1.249,1.1635,9.657,0.3105,-0.8441,-1.9651,18.57,-57.79,13.71,7.0,-17.06,55.99,-27.14,12.78,-6.81,-7.37,5.0,27.767,,,,NaN,,,,0 / 0,358,2020-10-20 19:52:22:312
1.5645,0.3241,7.7306,1.249,1.1635,9.657,0.3105,-0.8441,-1.9651,18.57,-57.79,13.71,7.0,-17.06,55.99,-27.14,12.78,-6.81,-7.37,5.0,27.767,,,,NaN,,,,0 / 0,363,2020-10-20 19:52:22:317
3.9358,0.8721,7.8646,1.4097,1.1663,9.6345,2.5217,-0.2979,-1.7997,-5.65,-33.85,17.67,7.0,-17.06,55.99,-27.14,12.78,-6.81,-7.37,5.0,27.767,,,,NaN,,,,0 / 0,368,2020-10-20 19:52:22:322
3.9358,0.8721,7.8646,1.4097,1.1663,9.6345,2.5217,-0.2979,-1.7997,-5.65,-33.85,17.67,7.0,-17.06,55.99,-27.14,12.78,-6.81,-7.37,5.0,27.767,,,,NaN,,,,0 / 0,372,2020-10-20 19:52:22:326
3.9358,0.8721,7.8646,1.4097,1.1663,9.6345,2.5217,-0.2979,-1.7997,-5.65,-33.85,17.67,7.0,-16.61,54.19,-27.89,12.78,-6.81,-7.37,5.0,27.767,,,,NaN,,,,0 / 0,378,2020-10-20 19:52:22:332
3.9358,0.8721,7.8646,1.4097,1.1663,9.6345,2.5217,-0.2979,-1.7997,-5.65,-33.85,17.67,7.0,-16.61,54.19,-27.89,12.78,-6.81,-7.37,5.0,27.767,,,,NaN,,,,0 / 0,383,2020-10-20 19:52:22:337
3.3711,1.109,8.5538,1.5179,1.1291,9.6224,1.849,-0.0232,-1.0952,-14.96,-46.41,13.54,7.0,-16.61,54.19,-27.89,12.78,-6.81,-7.37,5.0,27.767,,,,NaN,,,,0 / 0,388,2020-10-20 19:52:22:342
3.3711,1.109,8.5538,1.5179,1.1291,9.6224,1.849,-0.0232,-1.0952,-14.96,-46.41,13.54,7.0,-16.61,54.19,-27.89,12.78,-6.81,-7.37,5.0,27.767,,,,NaN,,,,0 / 0,393,2020-10-20 19:52:22:347
3.3711,1.109,8.5538,1.5179,1.1291,9.6224,1.849,-0.0232,-1.0952,-14.96,-46.41,13.54,7.0,-16.61,54.19,-27.89,12.78,-6.81,-7.37,5.0,27.767,,,,NaN,,,,0 / 0,398,2020-10-20 19:52:22:352
2.3517,0.8122,8.7787,1.749,1.0872,9.588,0.5986,-0.2775,-0.8322,-8.87,-84.04,-5.61,7.0,-17.96,55.54,-28.04,12.78,-6.61,-8.96,5.0,27.767,,,,NaN,,,,0 / 0,402,2020-10-20 19:52:22:356
2.3517,0.8122,8.7787,1.749,1.0872,9.588,0.5986,-0.2775,-0.8322,-8.87,-84.04,-5.61,7.0,-17.96,55.54,-28.04,12.78,-6.61,-8.96,5.0,27.767,,,,NaN,,,,0 / 0,408,2020-10-20 19:52:22:362
2.3517,0.8122,8.7787,1.749,1.0872,9.588,0.5986,-0.2775,-0.8322,-8.87,-84.04,-5.61,7.0,-17.96,55.54,-28.04,12.78,-6.61,-8.96,5.0,27.767,,,,NaN,,,,0 / 0,413,2020-10-20 19:52:22:367
1.409,0.2667,9.1281,2.0188,1.0855,9.535,-0.6142,-0.8211,-0.4273,0.86,-128.0,-15.76,7.0,-19.61,55.69,-27.89,12.78,-6.61,-8.96,5.0,27.767,,,,NaN,,,,0 / 0,418,2020-10-20 19:52:22:372
1.409,0.2667,9.1281,2.0188,1.0855,9.535,-0.6142,-0.8211,-0.4273,0.86,-128.0,-15.76,7.0,-19.61,55.69,-27.89,12.78,-6.61,-8.96,5.0,27.767,,,,NaN,,,,0 / 0,422,2020-10-20 19:52:22:376
1.409,0.2667,9.1281,2.0188,1.0855,9.535,-0.6142,-0.8211,-0.4273,4.15,-154.07,-19.15,7.0,-19.61,55.69,-27.89,12.78,-6.61,-8.96,5.0,27.767,,,,NaN,,,,0 / 0,428,2020-10-20 19:52:22:382
1.409,0.2667,9.1281,2.0188,1.0855,9.535,-0.6142,-0.8211,-0.4273,4.15,-154.07,-19.15,7.0,-19.61,55.69,-27.89,12.78,-6.61,-8.96,5.0,27.767,,,,NaN,,,,0 / 0,432,2020-10-20 19:52:22:386
1.2462,0.6854,8.2283,2.4883,1.1081,9.4208,-1.2459,-0.4245,-1.2072,4.15,-154.07,-19.15,7.0,-20.21,53.29,-25.49,13.03,-6.49,-14.8,5.0,27.767,,,,NaN,,,,0 / 0,438,2020-10-20 19:52:22:392
1.2462,0.6854,8.2283,2.4883,1.1081,9.4208,-1.2459,-0.4245,-1.2072,-10.9,-152.53,-12.82,7.0,-20.21,53.29,-25.49,13.03,-6.49,-14.8,5.0,27.767,,,,NaN,,,,0 / 0,442,2020-10-20 19:52:22:396
1.2462,0.6854,8.2283,2.4883,1.1081,9.4208,-1.2459,-0.4245,-1.2072,-10.9,-152.53,-12.82,7.0,-20.21,53.29,-25.49,13.03,-6.49,-14.8,5.0,27.767,,,,NaN,,,,0 / 0,448,2020-10-20 19:52:22:402
2.2153,0.7189,7.7546,2.8418,1.0882,9.3226,-0.629,-0.3702,-1.5763,-21.01,-142.91,-10.09,7.0,-20.21,53.29,-25.49,13.03,-6.49,-14.8,5.0,27.767,,,,NaN,,,,0 / 0,453,2020-10-20 19:52:22:407
2.2153,0.7189,7.7546,2.8418,1.0882,9.3226,-0.629,-0.3702,-1.5763,-21.01,-142.91,-10.09,7.0,-23.51,55.54,-25.19,13.03,-6.49,-14.8,5.0,27.767,,,,NaN,,,,0 / 0,457,2020-10-20 19:52:22:411
2.2153,0.7189,7.7546,2.8418,1.0882,9.3226,-0.629,-0.3702,-1.5763,-21.01,-142.91,-10.09,7.0,-23.51,55.54,-25.19,13.03,-6.49,-14.8,5.0,27.767,,,,NaN,,,,0 / 0,463,2020-10-20 19:52:22:417
2.2153,0.4174,11.0638,3.1841,0.9397,9.2276,0.0309,-0.5231,1.8277,-53.98,-104.16,-1.97,7.0,-23.51,55.54,-25.19,13.03,-6.49,-14.8,5.0,27.767,,,,NaN,,,,0 / 0,468,2020-10-20 19:52:22:422
3.2179,0.4174,11.0638,3.1841,0.9397,9.2276,0.0309,-0.5231,1.8277,-53.98,-104.16,-1.97,7.0,-23.51,55.54,-25.19,13.03,-6.49,-14.8,5.0,27.767,,,,NaN,,,,0 / 0,473,2020-10-20 19:52:22:427
3.2179,0.4174,11.0638,3.1841,0.9397,9.2276,0.0309,-0.5231,1.8277,-53.98,-104.16,-1.97,7.0,-24.11,55.09,-22.19,15.1,-5.5,-19.04,5.0,27.767,,,,NaN,,,,0 / 0,477,2020-10-20 19:52:22:431
3.2179,0.4174,11.0638,3.1841,0.9397,9.2276,0.0309,-0.5231,1.8277,-53.98,-104.16,-1.97,7.0,-24.11,55.09,-22.19,15.1,-5.5,-19.04,5.0,27.767,,,,NaN,,,,0 / 0,483,2020-10-20 19:52:22:437
4.3402,0.2212,13.5572,3.324,0.7847,9.1927,1.0085,-0.5653,4.3432,-60.6,-46.69,5.63,7.0,-24.11,55.09,-22.19,15.1,-5.5,-19.04,5.0,27.767,,,,NaN,,,,0 / 0,487,2020-10-20 19:52:22:441
4.3402,0.2212,13.5572,3.324,0.7847,9.1927,1.0085,-0.5653,4.3432,-60.6,-46.69,5.63,7.0,-24.11,55.09,-22.19,15.1,-5.5,-19.04,5.0,27.767,,,,NaN,,,,0 / 0,494,2020-10-20 19:52:22:448
4.3402,0.2212,13.5572,3.324,0.7847,9.1927,1.0085,-0.5653,4.3432,-60.6,-46.69,5.63,7.0,-24.11,55.09,-22.19,15.1,-5.5,-19.04,5.0,27.767,,,,NaN,,,,0 / 0,501,2020-10-20 19:52:22:455
3.998,0.8146,13.8323,3.3985,0.6513,9.1759,0.5834,0.1603,4.6131,-30.85,-18.83,-7.29,7.0,-23.66,57.94,-20.99,15.1,-5.5,-19.04,5.0,27.767,,,,NaN,,,,0 / 0,508,2020-10-20 19:52:22:462
3.998,0.8146,13.8323,3.3985,0.6513,9.1759,0.5834,0.1603,4.6131,-30.85,-18.83,-7.29,7.0,-23.66,57.94,-20.99,15.1,-5.5,-19.04,5.0,27.767,,,,NaN,,,,0 / 0,518,2020-10-20 19:52:22:472
3.998,0.8146,13.8323,3.3985,0.6513,9.1759,0.5834,0.1603,4.6131,-30.85,-18.83,-7.29,7.0,-23.66,57.94,-20.99,15.1,-5.5,-19.04,5.0,27.767,,,,NaN,,,,0 / 0,518,2020-10-20 19:52:22:472
3.998,0.8146,13.8323,3.3985,0.6513,9.1759,0.5834,0.1603,4.6131,-30.85,-18.83,-7.29,7.0,-23.66,57.94,-20.99,15.1,-5.5,-19.04,5.0,27.767,,,,NaN,,,,0 / 0,518,2020-10-20 19:52:22:472
2.9667,1.0683,12.4565,3.4336,0.6166,9.1652,-0.4877,0.448,3.236,-17.23,-19.08,-16.25,9.0,-25.76,56.74,-20.99,16.13,-3.6,-20.54,5.0,27.767,,,,NaN,,,,0 / 0,523,2020-10-20 19:52:22:477
